#	phase	init_method	min_init_weight	max_init_weight	embed_size	rnn_size	post_image_size	post_image_activation	rnn_type	learnable_init_state	optimizer	learning_rate	normalize_image	weights_reg_weight	image_dropout_prob	post_image_dropout_prob	embedding_dropout_prob	rnn_dropout_prob	train_minibatch_size	cost	duration
1	random	normal	-0.1	0.1	512	512	512	none	gru	False	adam	0.001	False	0.0	0.0	0.5	0.0	0.0	32	-0.242083621093	779
2	random	normal	-0.1	0.1	128	128	128	relu	gru	True	adam	0.001	True	1e-08	0.0	0.5	0.0	0.0	32	-0.333654267283	951
3	random	xavier_normal	-0.01	0.01	128	128	128	relu	gru	True	adam	0.001	True	0.0	0.0	0.0	0.5	0.0	32	-0.339664019156	956
4	random	normal	-0.1	0.1	512	512	512	none	gru	True	adam	0.001	True	0.0	0.5	0.5	0.5	0.0	32	-0.39962694453	819
5	random	normal	-0.1	0.1	128	128	128	relu	gru	True	adam	0.001	False	0.0	0.5	0.0	0.0	0.0	128	-0.283619185643	650
6	random	normal	-0.1	0.1	256	256	256	none	gru	False	adam	0.001	True	0.0	0.5	0.0	0.5	0.5	128	-0.442951658084	659
7	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	False	0.0	0.0	0.5	0.0	0.0	128	-0.23104250894	749
8	random	normal	-0.01	0.01	512	512	512	relu	gru	True	adam	0.001	True	1e-08	0.0	0.5	0.0	0.5	64	-0.400409207765	901
9	random	normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	False	0.0	0.5	0.0	0.0	0.5	128	-0.207309956914	619
10	random	xavier_normal	-0.1	0.1	64	64	64	relu	gru	False	adam	0.001	True	1e-08	0.0	0.0	0.0	0.0	128	-0.202566428649	633
11	random	normal	-0.1	0.1	512	512	512	relu	gru	True	adam	0.001	True	1e-08	0.5	0.5	0.5	0.5	32	-0.392614733317	1128
12	random	xavier_normal	-0.01	0.01	512	512	512	none	gru	False	adam	0.001	True	0.0	0.5	0.0	0.0	0.5	32	-0.383093301615	1017
13	random	xavier_normal	-0.1	0.1	256	256	256	none	gru	True	adam	0.001	True	0.0	0.5	0.5	0.5	0.0	128	-0.360146028301	661
14	random	xavier_normal	-0.1	0.1	512	512	512	relu	gru	False	adam	0.001	False	1e-08	0.0	0.5	0.5	0.0	32	-0.321339217117	852
15	random	xavier_normal	-0.1	0.1	512	512	512	none	gru	True	adam	0.001	False	1e-08	0.0	0.0	0.5	0.0	64	-0.306057447343	760
16	random	normal	-0.1	0.1	256	256	256	relu	gru	False	adam	0.001	False	1e-08	0.0	0.5	0.0	0.5	128	-0.283653241698	642
17	random	xavier_normal	-0.01	0.01	64	64	64	relu	gru	True	adam	0.001	False	0.0	0.0	0.0	0.5	0.0	32	-0.297721314341	1130
18	random	normal	-0.1	0.1	128	128	128	none	gru	False	adam	0.001	True	0.0	0.5	0.0	0.0	0.5	128	-0.32365612895	650
19	random	normal	-0.1	0.1	512	512	512	relu	gru	True	adam	0.001	False	0.0	0.5	0.0	0.5	0.0	128	-0.355338055648	679
20	random	normal	-0.1	0.1	64	64	64	none	gru	False	adam	0.001	False	1e-08	0.0	0.0	0.0	0.0	128	-0.24163218629	712
21	random	normal	-0.01	0.01	512	512	512	none	gru	False	adam	0.001	True	0.0	0.0	0.5	0.5	0.5	128	-0.348959438304	752
22	random	normal	-0.01	0.01	512	512	512	relu	gru	False	adam	0.001	False	0.0	0.5	0.5	0.0	0.0	64	-0.268055368028	813
23	random	xavier_normal	-0.01	0.01	64	64	64	relu	gru	True	adam	0.001	True	0.0	0.5	0.5	0.0	0.0	32	-0.251113011824	1101
24	random	xavier_normal	-0.01	0.01	256	256	256	relu	gru	True	adam	0.001	False	1e-08	0.0	0.0	0.0	0.0	32	-0.259199014746	994
25	random	normal	-0.01	0.01	512	512	512	none	gru	True	adam	0.001	False	0.0	0.0	0.0	0.0	0.5	64	-0.259777955996	917
26	random	normal	-0.1	0.1	512	512	512	relu	gru	False	adam	0.001	True	0.0	0.0	0.5	0.5	0.0	128	-0.406219649356	689
27	random	xavier_normal	-0.1	0.1	256	256	256	none	gru	False	adam	0.001	False	0.0	0.0	0.0	0.0	0.5	32	-0.303420953324	1112
28	random	normal	-0.1	0.1	64	64	64	none	gru	True	adam	0.001	True	0.0	0.0	0.0	0.0	0.5	128	-0.233652582121	661
29	random	normal	-0.1	0.1	128	128	128	relu	gru	True	adam	0.001	False	1e-08	0.0	0.0	0.0	0.5	64	-0.339672756784	745
30	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	False	1e-08	0.0	0.0	0.5	0.5	32	-0.269643498336	1121
31	random	xavier_normal	-0.1	0.1	64	64	64	none	gru	True	adam	0.001	False	0.0	0.5	0.5	0.0	0.0	128	-0.194255194203	602
32	random	xavier_normal	-0.1	0.1	256	256	256	none	gru	False	adam	0.001	False	1e-08	0.0	0.0	0.5	0.5	128	-0.305666042851	657
33	random	xavier_normal	-0.1	0.1	128	128	128	none	gru	False	adam	0.001	False	1e-08	0.0	0.5	0.0	0.5	64	-0.220262128718	843
34	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	True	adam	0.001	True	1e-08	0.0	0.5	0.0	0.0	32	-0.369579458162	1000
35	random	normal	-0.1	0.1	64	64	64	none	gru	True	adam	0.001	True	1e-08	0.0	0.5	0.0	0.0	128	-0.176797589396	730
