#	phase	init_method	min_init_weight	max_init_weight	embed_size	rnn_size	post_image_size	post_image_activation	rnn_type	learnable_init_state	optimizer	learning_rate	normalize_image	weights_reg_weight	image_dropout_prob	post_image_dropout_prob	embedding_dropout_prob	rnn_dropout_prob	train_minibatch_size	cost	duration
1	random	normal	-0.1	0.1	64	64	64	none	gru	False	adam	0.001	False	0.0	0.0	0.5	0.0	0.0	32	-0.334343112172	555
2	random	xavier_normal	-0.01	0.01	128	128	128	relu	gru	True	adam	0.001	False	0.0	0.5	0.5	0.0	0.5	64	-0.339302347141	402
3	random	xavier_normal	-0.1	0.1	512	512	512	relu	gru	False	adam	0.001	True	0.0	0.0	0.0	0.5	0.0	32	-0.40900608506	435
4	random	normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	True	1e-08	0.0	0.0	0.5	0.0	32	-0.403257412407	434
5	random	normal	-0.1	0.1	64	64	64	none	gru	True	adam	0.001	False	0.0	0.0	0.5	0.0	0.0	32	-0.322238301487	599
6	random	normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	False	0.0	0.5	0.0	0.0	0.0	64	-0.382837008077	303
7	random	normal	-0.01	0.01	64	64	64	relu	gru	True	adam	0.001	False	1e-08	0.5	0.0	0.0	0.0	64	-0.369832768972	362
8	random	normal	-0.1	0.1	256	256	256	none	gru	False	adam	0.001	False	0.0	0.0	0.0	0.0	0.5	64	-0.22599124358	415
9	random	xavier_normal	-0.01	0.01	64	64	64	relu	gru	False	adam	0.001	True	1e-08	0.0	0.5	0.5	0.5	64	-0.323125328863	385
10	random	xavier_normal	-0.01	0.01	128	128	128	relu	gru	True	adam	0.001	True	1e-08	0.5	0.5	0.0	0.5	32	-0.419209919739	596
11	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	True	0.0	0.0	0.5	0.5	0.0	128	-0.403854243791	343
12	random	xavier_normal	-0.01	0.01	64	64	64	none	gru	True	adam	0.001	True	1e-08	0.0	0.0	0.5	0.0	32	-0.41298193581	604
13	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	True	adam	0.001	False	0.0	0.0	0.5	0.5	0.0	128	-0.364776781587	282
14	random	xavier_normal	-0.01	0.01	512	512	512	relu	gru	False	adam	0.001	False	1e-08	0.5	0.0	0.5	0.0	128	-0.379919553459	320
