#	phase	init_method	min_init_weight	max_init_weight	embed_size	rnn_size	post_image_size	post_image_activation	rnn_type	learnable_init_state	optimizer	learning_rate	normalize_image	weights_reg_weight	image_dropout_prob	post_image_dropout_prob	embedding_dropout_prob	rnn_dropout_prob	train_minibatch_size	cost	duration
1	random	xavier_normal	-0.01	0.01	64	64	64	relu	gru	True	adam	0.001	True	1e-08	0.0	0.0	0.5	0.0	128	-0.326089503901	562
2	random	xavier_normal	-0.1	0.1	256	256	256	relu	gru	True	adam	0.001	False	1e-08	0.0	0.0	0.0	0.0	32	-0.384067818479	539
3	random	xavier_normal	-0.1	0.1	128	128	128	relu	gru	False	adam	0.001	True	0.0	0.0	0.0	0.0	0.0	128	-0.360326347058	562
4	random	xavier_normal	-0.01	0.01	128	128	128	none	gru	True	adam	0.001	False	1e-08	0.5	0.0	0.0	0.0	32	-0.392432513342	1032
5	random	xavier_normal	-0.01	0.01	256	256	256	relu	gru	True	adam	0.001	True	1e-08	0.0	0.0	0.0	0.0	64	-0.416995035785	705
6	random	normal	-0.1	0.1	64	64	64	none	gru	False	adam	0.001	True	1e-08	0.5	0.0	0.5	0.5	64	-0.309780709549	702
7	random	normal	-0.01	0.01	256	256	256	none	gru	True	adam	0.001	True	1e-08	0.5	0.0	0.5	0.5	32	-0.441737112168	1035
8	random	xavier_normal	-0.01	0.01	512	512	512	relu	gru	False	adam	0.001	False	1e-08	0.5	0.0	0.0	0.5	32	-0.390081161244	816
9	random	xavier_normal	-0.1	0.1	256	256	256	none	gru	True	adam	0.001	True	0.0	0.0	0.0	0.0	0.5	32	-0.418961955449	787
10	random	normal	-0.1	0.1	128	128	128	relu	gru	False	adam	0.001	False	1e-08	0.5	0.0	0.5	0.0	128	-0.239392202362	603
11	random	normal	-0.01	0.01	64	64	64	none	gru	False	adam	0.001	False	1e-08	0.0	0.5	0.0	0.0	128	-0.329726751589	676
12	random	normal	-0.1	0.1	64	64	64	relu	gru	True	adam	0.001	False	1e-08	0.5	0.0	0.0	0.5	64	-0.214236761501	688
13	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	True	adam	0.001	False	0.0	0.0	0.5	0.5	0.0	128	-0.432618420426	514
14	random	normal	-0.01	0.01	128	128	128	none	gru	True	adam	0.001	True	0.0	0.5	0.5	0.5	0.5	32	-0.31094620407	1075
15	random	xavier_normal	-0.1	0.1	256	256	256	relu	gru	True	adam	0.001	True	0.0	0.5	0.5	0.5	0.0	32	-0.329449688559	990
16	random	normal	-0.1	0.1	128	128	128	relu	gru	False	adam	0.001	True	1e-08	0.5	0.5	0.5	0.5	64	-0.28555042896	751
17	random	normal	-0.1	0.1	128	128	128	none	gru	True	adam	0.001	True	1e-08	0.0	0.5	0.0	0.5	32	-0.356434798817	1008
18	random	normal	-0.1	0.1	64	64	64	relu	gru	True	adam	0.001	False	1e-08	0.5	0.0	0.5	0.0	32	-0.271927441876	1048
19	random	normal	-0.1	0.1	512	512	512	none	gru	True	adam	0.001	False	0.0	0.5	0.0	0.0	0.5	64	-0.242810467262	868
20	random	normal	-0.1	0.1	512	512	512	none	gru	True	adam	0.001	True	1e-08	0.5	0.0	0.5	0.5	128	-0.457361468793	672
21	random	normal	-0.1	0.1	256	256	256	relu	gru	False	adam	0.001	True	0.0	0.5	0.5	0.5	0.0	32	-0.355158490375	869
22	random	xavier_normal	-0.01	0.01	512	512	512	relu	gru	True	adam	0.001	False	1e-08	0.5	0.0	0.5	0.5	32	-0.390779448193	824
23	random	xavier_normal	-0.1	0.1	256	256	256	none	gru	False	adam	0.001	False	0.0	0.0	0.5	0.5	0.0	64	-0.385499492551	671
24	random	xavier_normal	-0.1	0.1	64	64	64	none	gru	True	adam	0.001	True	0.0	0.5	0.0	0.5	0.0	32	-0.381108611506	1047
25	random	xavier_normal	-0.01	0.01	64	64	64	none	gru	True	adam	0.001	False	1e-08	0.0	0.0	0.5	0.5	64	-0.366690519642	706
26	random	xavier_normal	-0.1	0.1	256	256	256	relu	gru	True	adam	0.001	True	1e-08	0.5	0.5	0.5	0.0	64	-0.29893432493	728
27	random	normal	-0.01	0.01	512	512	512	relu	gru	False	adam	0.001	False	1e-08	0.5	0.5	0.5	0.0	32	-0.345050519955	775
28	random	normal	-0.01	0.01	256	256	256	relu	gru	False	adam	0.001	True	0.0	0.5	0.5	0.5	0.0	64	-0.323319070036	743
29	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	True	0.0	0.0	0.5	0.5	0.0	128	-0.398303254322	580
30	random	xavier_normal	-0.1	0.1	128	128	128	none	gru	True	adam	0.001	True	1e-08	0.0	0.0	0.5	0.5	64	-0.415155999903	696
31	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	True	adam	0.001	True	1e-08	0.0	0.5	0.5	0.0	64	-0.407030820507	709
32	random	normal	-0.01	0.01	256	256	256	relu	gru	False	adam	0.001	True	1e-08	0.5	0.0	0.0	0.0	128	-0.346802129088	759
33	random	normal	-0.01	0.01	512	512	512	relu	gru	False	adam	0.001	False	1e-08	0.5	0.0	0.5	0.0	32	-0.365982121469	645
34	random	xavier_normal	-0.1	0.1	256	256	256	relu	gru	True	adam	0.001	False	1e-08	0.0	0.0	0.0	0.0	128	-0.40297576804	475
35	random	xavier_normal	-0.01	0.01	128	128	128	relu	gru	True	adam	0.001	True	0.0	0.0	0.5	0.5	0.5	64	-0.23575868066	698
36	random	normal	-0.01	0.01	256	256	256	relu	gru	True	adam	0.001	True	1e-08	0.5	0.5	0.0	0.5	32	-0.346260551966	1111
37	random	normal	-0.1	0.1	64	64	64	none	gru	True	adam	0.001	False	0.0	0.5	0.5	0.0	0.0	32	-0.0911941328988	1034
38	random	normal	-0.01	0.01	128	128	128	none	gru	True	adam	0.001	False	0.0	0.5	0.5	0.5	0.0	32	-0.320873705621	1154
39	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	True	adam	0.001	False	0.0	0.0	0.5	0.0	0.5	32	-0.323553599711	1054
40	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	False	1e-08	0.0	0.0	0.5	0.5	128	-0.391442322763	537
41	random	normal	-0.01	0.01	256	256	256	relu	gru	True	adam	0.001	False	0.0	0.5	0.5	0.5	0.0	64	-0.372962755839	734
42	random	xavier_normal	-0.01	0.01	64	64	64	relu	gru	True	adam	0.001	False	1e-08	0.0	0.0	0.5	0.0	128	-0.379706318631	482
43	random	xavier_normal	-0.1	0.1	256	256	256	none	gru	True	adam	0.001	True	0.0	0.0	0.0	0.5	0.0	128	-0.456562486414	546
44	random	normal	-0.01	0.01	64	64	64	none	gru	False	adam	0.001	True	1e-08	0.5	0.0	0.5	0.5	64	-0.28732534943	710
45	random	normal	-0.1	0.1	64	64	64	relu	gru	False	adam	0.001	False	1e-08	0.5	0.5	0.5	0.5	64	-0.164282723179	687
46	random	xavier_normal	-0.1	0.1	128	128	128	relu	gru	True	adam	0.001	False	1e-08	0.5	0.0	0.5	0.5	64	-0.367994055619	732
47	random	xavier_normal	-0.01	0.01	64	64	64	none	gru	True	adam	0.001	False	0.0	0.5	0.5	0.0	0.5	32	-0.193875790612	1023
48	random	normal	-0.1	0.1	256	256	256	none	gru	True	adam	0.001	True	0.0	0.5	0.5	0.5	0.0	32	-0.402007291305	958
49	random	xavier_normal	-0.01	0.01	256	256	256	relu	gru	False	adam	0.001	False	0.0	0.5	0.0	0.5	0.5	64	-0.403933231997	722
50	random	xavier_normal	-0.01	0.01	256	256	256	none	gru	False	adam	0.001	False	1e-08	0.0	0.5	0.5	0.0	128	-0.399322832438	540
